structure_name,country_code,country,measure,unit_measure,adjustment,sex,age_group,frequency,time_period,employment_value,observation_status,is_estimated
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2017,450.75,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2018,453.5,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2019,464.5,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,472.0,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2021,484.925,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2022,492.7,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2023,498.0,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2024,507.1,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2025,508.55,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2016,2374.5,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2017,2450.0,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2018,2427.75,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2019,2389.0,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,2472.25,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2021,2590.3,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2022,2585.275,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2023,2574.3,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2024,2545.2,Normal value,False
Employed population by age groups,POL,Poland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2025,2552.575,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2016,667.0,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2017,738.25,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2018,799.0,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2019,827.25,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,841.0,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2021,903.175,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2022,956.05,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2023,986.375,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2024,1012.95,Normal value,False
Employed population by age groups,PRT,Portugal,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2025,1050.375,Normal value,False
Employed population by age groups,SVK,Slovak Republic,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2016,372.0,Normal value,False
Employed population by age groups,SVK,Slovak Republic,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2017,400.5,Normal value,False
Employed population by age groups,SVK,Slovak Republic,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2018,405.75,Normal value,False
Employed population by age groups,SVK,Slovak Republic,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2019,424.5,Normal value,False
Employed population by age groups,SVK,Slovak Republic,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,432.0,Normal value,False
Employed population by age groups,SVK,Slovak Republic,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2021,426.6,Normal value,False
Employed population by age groups,SVK,Slovak Republic,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2022,445.425,Normal value,False
Employed population by age groups,SVK,Slovak Republic,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2023,455.575,Normal value,False
Employed population by age groups,SVK,Slovak Republic,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2024,446.1,Normal value,False
Employed population by age groups,SVK,Slovak Republic,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2025,448.075,Normal value,False
Employed population by age groups,SVN,Slovenia,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2016,111.75,Normal value,False
Employed population by age groups,SVN,Slovenia,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2017,124.5,Normal value,False
Employed population by age groups,SVN,Slovenia,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2018,137.75,Normal value,False
Employed population by age groups,SVN,Slovenia,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2019,142.0,Normal value,False
Employed population by age groups,SVN,Slovenia,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,151.5,Normal value,False
Employed population by age groups,SVN,Slovenia,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2021,156.275,Normal value,False
Employed population by age groups,SVN,Slovenia,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2022,163.225,Normal value,False
Employed population by age groups,SVN,Slovenia,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2023,167.85,Normal value,False
Employed population by age groups,SVN,Slovenia,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2024,176.675,Normal value,False
Employed population by age groups,SVN,Slovenia,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2025,178.35,Normal value,False
Employed population by age groups,ESP,Spain,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2016,2791.25,Normal value,False
Employed population by age groups,ESP,Spain,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2017,2941.75,Normal value,False
Employed population by age groups,ESP,Spain,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2018,3115.0,Normal value,False
Employed population by age groups,ESP,Spain,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2019,3315.0,Normal value,False
Employed population by age groups,ESP,Spain,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,3465.0,Normal value,False
Employed population by age groups,ESP,Spain,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2021,3611.55,Normal value,False
Employed population by age groups,ESP,Spain,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2022,3822.85,Normal value,False
Employed population by age groups,ESP,Spain,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2023,4031.05,Normal value,False
Employed population by age groups,ESP,Spain,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2024,4217.675,Normal value,False
Employed population by age groups,ESP,Spain,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2025,4384.725,Normal value,False
Employed population by age groups,SWE,Sweden,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2016,848.0,Normal value,False
Employed population by age groups,SWE,Sweden,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2017,865.75,Normal value,False
Employed population by age groups,SWE,Sweden,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2018,892.0,Normal value,False
Employed population by age groups,SWE,Sweden,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2019,903.0,Normal value,False
Employed population by age groups,SWE,Sweden,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,918.75,Normal value,False
Employed population by age groups,SWE,Sweden,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2021,928.575,Normal value,False
Employed population by age groups,SWE,Sweden,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2022,955.825,Normal value,False
Employed population by age groups,SWE,Sweden,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2023,982.3,Normal value,False
Employed population by age groups,SWE,Sweden,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2024,993.525,Normal value,False
Employed population by age groups,SWE,Sweden,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2025,1005.15,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2016,740.5,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2017,767.5,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2018,791.75,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2019,819.5,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,848.5,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2021,857.75,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2022,884.7,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2023,917.0,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2024,931.425,Normal value,False
Employed population by age groups,CHE,Switzerland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2025,941.45,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2016,2302.175,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2017,2472.575,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2018,2628.675,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2019,2602.225,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2021,2760.75,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2022,2917.25,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2023,3112.5,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2024,3362.5,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2025,3367.25,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2016,4790.25,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2017,4956.75,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2018,5174.5,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2019,5379.0,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,5444.25,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2021,5495.75,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2022,5575.5,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2023,5687.75,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2024,5856.5,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2025,5938.0,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2016,25524.0,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2017,26064.33,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2018,26565.0,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2019,26892.83,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,25453.42,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2021,25911.92,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2022,26761.17,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2023,26562.25,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2024,26405.42,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2016,12114.08,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2017,12354.0,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2018,12563.92,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2019,12706.33,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2020,11987.0,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2021,12298.08,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2022,12513.67,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2023,12410.17,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2024,12394.0,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2016,13409.92,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2017,13710.42,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2018,14000.92,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2019,14186.42,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2020,13466.42,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2021,13614.0,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2022,14247.67,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2023,14151.92,Normal value,False
Employed population by age groups,USA,United States,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2024,14011.5,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2016,6515.833,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2016,4745.0,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2016,11267.5,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2017,6518.333,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2017,4835.833,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2017,11352.5,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2018,6545.833,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2018,4954.167,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2018,11509.17,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2019,6576.667,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2019,5075.0,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2019,11657.5,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2020,6632.5,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2020,5132.5,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,11769.17,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2021,6602.5,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2021,5145.0,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2021,11747.5,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2022,6728.333,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2022,5310.0,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2022,12037.5,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2023,6886.667,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2023,5485.0,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2023,12371.67,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2024,6997.5,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2024,5652.5,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2024,12649.17,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2025,7141.667,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2025,5850.0,Normal value,False
Employed population by age groups,JPN,Japan,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2025,12991.67,Normal value,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Annual,2016,2107.5,Time series break,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Annual,2021,2236.525,Time series break,False
Employed population by age groups,DNK,Denmark,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Annual,2016,1267.825,Time series break,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Annual,2017,1983.675,Time series break,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Annual,2020,1938.175,Time series break,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Annual,2020,86.25,Time series break,False
Employed population by age groups,ISR,Israel,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Annual,2024,2018.017,Time series break,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Annual,2020,135.35,Time series break,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Annual,2020,8108.275,Time series break,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2016,2433.25,Time series break,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2021,2829.65,Time series break,False
Employed population by age groups,DNK,Denmark,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2016,1399.7,Time series break,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2017,2389.725,Time series break,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2020,2408.45,Time series break,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2020,98.5,Time series break,False
Employed population by age groups,ISR,Israel,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2024,2092.3,Time series break,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2020,154.725,Time series break,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Male,From 15 to 64 years,Annual,2020,17944.6,Time series break,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Annual,2016,4540.75,Time series break,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Annual,2021,5066.15,Time series break,False
Employed population by age groups,DNK,Denmark,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Annual,2016,2667.5,Time series break,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Annual,2017,4373.4,Time series break,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Annual,2020,4346.625,Time series break,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Annual,2020,184.75,Time series break,False
Employed population by age groups,ISR,Israel,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Annual,2024,4110.333,Time series break,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Annual,2020,290.025,Time series break,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Annual,2020,26052.88,Time series break,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2020,15.15,Time series break,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Annual,2020,678.025,Time series break,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2016,657.75,Time series break,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2021,900.25,Time series break,False
Employed population by age groups,DNK,Denmark,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2016,460.45,Time series break,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2017,681.25,Time series break,False
Employed population by age groups,HUN,Hungary,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,706.1,Time series break,False
Employed population by age groups,ISL,Iceland,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,33.0,Time series break,False
Employed population by age groups,ISR,Israel,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2024,626.3834,Time series break,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,33.65,Time series break,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Total,From 55 to 64 years,Annual,2020,2497.75,Time series break,False
Employed population by age groups,BEL,Belgium,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2016,364.0,Time series break,False
Employed population by age groups,CZE,Czechia,Employment,Persons,Calendar and seasonally adjusted,Male,From 55 to 64 years,Annual,2021,488.55,Time series break,False
