structure_name,country_code,country,measure,unit_measure,adjustment,sex,age_group,frequency,time_period,year,quarter,employment_value,observation_status,is_estimated
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q1,2023,Q1,3072.303,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q2,2023,Q2,3069.363,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q3,2023,Q3,3074.507,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q4,2023,Q4,3076.687,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q1,2024,Q1,3072.349,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q2,2024,Q2,3080.202,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q3,2024,Q3,3085.297,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q4,2024,Q4,3085.841,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q1,2025,Q1,3082.482,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q2,2025,Q2,3083.201,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q3,2025,Q3,3072.912,Normal value,False
Employed population by age groups,NLD,Netherlands,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q4,2025,Q4,3077.402,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q1,2016,Q1,238.337,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q2,2016,Q2,241.3862,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q3,2016,Q3,242.0113,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q4,2016,Q4,241.2654,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q1,2017,Q1,240.3152,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q2,2017,Q2,238.4021,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q3,2017,Q3,244.0336,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q4,2017,Q4,242.2491,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q1,2018,Q1,240.2895,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q2,2018,Q2,246.4166,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q3,2018,Q3,243.0586,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q4,2018,Q4,250.2354,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q1,2019,Q1,246.2593,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q2,2019,Q2,245.431,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q3,2019,Q3,248.0827,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q4,2019,Q4,248.2269,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q1,2020,Q1,242.2252,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q2,2020,Q2,237.44,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q3,2020,Q3,243.1084,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q4,2020,Q4,243.2265,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q1,2021,Q1,245.0893,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q2,2021,Q2,238.3394,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q3,2021,Q3,237.3376,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q4,2021,Q4,240.1337,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q1,2022,Q1,252.4671,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q2,2022,Q2,246.8353,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q3,2022,Q3,244.7594,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q4,2022,Q4,247.9382,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q1,2023,Q1,250.8601,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q2,2023,Q2,250.2314,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q3,2023,Q3,245.3699,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q4,2023,Q4,251.3386,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q1,2024,Q1,250.3595,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q2,2024,Q2,248.1264,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q3,2024,Q3,248.2727,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q4,2024,Q4,247.9414,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q1,2025,Q1,245.3609,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q2,2025,Q2,246.0211,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q3,2025,Q3,241.9727,Normal value,False
Employed population by age groups,EST,Estonia,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q4,2025,Q4,239.1453,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q1,2016,Q1,938.1851,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q2,2016,Q2,931.8664,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q3,2016,Q3,932.4282,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q4,2016,Q4,931.5166,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q1,2017,Q1,935.5798,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q2,2017,Q2,937.4576,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q3,2017,Q3,936.3856,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q4,2017,Q4,940.5887,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q1,2018,Q1,949.3712,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q2,2018,Q2,954.6863,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q3,2018,Q3,960.2675,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q4,2018,Q4,965.6542,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q1,2019,Q1,961.8202,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q2,2019,Q2,966.3419,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q3,2019,Q3,967.1887,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q4,2019,Q4,960.6652,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q1,2020,Q1,968.8502,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q2,2020,Q2,948.2935,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q3,2020,Q3,947.158,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q4,2020,Q4,957.6791,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q1,2021,Q1,943.6758,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q2,2021,Q2,957.7761,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q3,2021,Q3,972.6965,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q4,2021,Q4,976.0516,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q1,2022,Q1,983.4708,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q2,2022,Q2,983.5438,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q3,2022,Q3,980.879,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q4,2022,Q4,976.2166,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q1,2023,Q1,979.616,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q2,2023,Q2,981.2498,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q3,2023,Q3,985.4398,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q4,2023,Q4,983.707,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q1,2024,Q1,978.3236,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q2,2024,Q2,984.3586,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q3,2024,Q3,983.6215,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q4,2024,Q4,987.2736,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q1,2025,Q1,980.9931,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q2,2025,Q2,979.546,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q3,2025,Q3,979.8137,Normal value,False
Employed population by age groups,NOR,Norway,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q4,2025,Q4,977.1555,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q1,2016,Q1,807.9604,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q2,2016,Q2,813.9971,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q3,2016,Q3,822.8658,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q4,2016,Q4,833.1766,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q1,2017,Q1,838.4822,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q2,2017,Q2,840.582,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q3,2017,Q3,849.5684,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q4,2017,Q4,852.3674,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q1,2018,Q1,855.3065,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q2,2018,Q2,855.9247,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q3,2018,Q3,862.1606,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q4,2018,Q4,864.6082,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q1,2019,Q1,872.4918,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q2,2019,Q2,878.5361,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q3,2019,Q3,878.8232,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q4,2019,Q4,885.1489,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q1,2020,Q1,884.6799,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q2,2020,Q2,831.8415,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q3,2020,Q3,854.5129,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q4,2020,Q4,862.9657,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q1,2021,Q1,849.8785,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q2,2021,Q2,888.9229,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q3,2021,Q3,901.8574,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q4,2021,Q4,917.8412,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q1,2022,Q1,921.9816,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q2,2022,Q2,938.0582,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q3,2022,Q3,946.2918,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q4,2022,Q4,947.8683,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q1,2023,Q1,954.3554,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q2,2023,Q2,951.6241,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q3,2023,Q3,950.4016,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q4,2023,Q4,960.4189,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q1,2024,Q1,961.8098,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q2,2024,Q2,967.9337,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q3,2024,Q3,982.2399,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2024-Q4,2024,Q4,983.6167,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q1,2025,Q1,988.9939,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q2,2025,Q2,996.2924,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q3,2025,Q3,996.7379,Normal value,False
Employed population by age groups,IRL,Ireland,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2025-Q4,2025,Q4,1003.776,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q1,2016,Q1,11555.37,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q2,2016,Q2,11614.15,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q3,2016,Q3,11598.06,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2016-Q4,2016,Q4,11585.42,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q1,2017,Q1,11619.46,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q2,2017,Q2,11678.27,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q3,2017,Q3,11697.09,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2017-Q4,2017,Q4,11718.18,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q1,2018,Q1,11724.52,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q2,2018,Q2,11713.32,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q3,2018,Q3,11692.13,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2018-Q4,2018,Q4,11768.03,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q1,2019,Q1,11675.29,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q2,2019,Q2,11645.31,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q3,2019,Q3,11661.18,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2019-Q4,2019,Q4,11610.22,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q1,2020,Q1,11552.77,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q2,2020,Q2,11456.03,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q3,2020,Q3,11328.4,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2020-Q4,2020,Q4,11262.8,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q1,2021,Q1,11264.28,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q2,2021,Q2,11297.18,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q3,2021,Q3,11336.65,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2021-Q4,2021,Q4,11352.88,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q1,2022,Q1,11425.55,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q2,2022,Q2,11371.22,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q3,2022,Q3,11405.54,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2022-Q4,2022,Q4,11450.69,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q1,2023,Q1,11491.58,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q2,2023,Q2,11498.24,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q3,2023,Q3,11489.45,Normal value,False
Employed population by age groups,GBR,United Kingdom,Employment,Persons,Calendar and seasonally adjusted,Male,From 25 to 54 years,Quarterly,2023-Q4,2023,Q4,11459.73,Normal value,False
