structure_name,country_code,country,measure,unit_measure,adjustment,sex,age_group,frequency,time_period,year,quarter,employment_value,observation_status,is_estimated
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2023-Q3,2023,Q3,2914.552,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2023-Q4,2023,Q4,2930.021,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2024-Q1,2024,Q1,2946.385,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2024-Q2,2024,Q2,2851.779,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2024-Q3,2024,Q3,2895.638,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2024-Q4,2024,Q4,2973.373,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2025-Q1,2025,Q1,2951.502,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2025-Q2,2025,Q2,3074.054,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2025-Q3,2025,Q3,3027.087,Normal value,False
Employed population by age groups,MEX,Mexico,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2025-Q4,2025,Q4,2973.451,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2016-Q1,2016,Q1,630.7451,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2016-Q2,2016,Q2,633.5073,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2016-Q3,2016,Q3,617.535,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2016-Q4,2016,Q4,638.2125,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2017-Q1,2017,Q1,658.2704,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2017-Q2,2017,Q2,673.9608,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2017-Q3,2017,Q3,665.5537,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2017-Q4,2017,Q4,717.2151,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2018-Q1,2018,Q1,727.8076,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2018-Q2,2018,Q2,750.9296,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2018-Q3,2018,Q3,748.3939,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2018-Q4,2018,Q4,740.0689,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2019-Q1,2019,Q1,734.5802,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2019-Q2,2019,Q2,720.9066,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2019-Q3,2019,Q3,753.4193,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2019-Q4,2019,Q4,738.0939,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2020-Q1,2020,Q1,700.6412,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2020-Q2,2020,Q2,663.017,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2020-Q3,2020,Q3,686.4935,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2020-Q4,2020,Q4,661.9482,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2021-Q1,2021,Q1,730.5391,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2021-Q2,2021,Q2,735.1609,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2021-Q3,2021,Q3,759.7764,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2021-Q4,2021,Q4,792.5236,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2022-Q1,2022,Q1,784.3885,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2022-Q2,2022,Q2,794.8381,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2022-Q3,2022,Q3,819.8478,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2022-Q4,2022,Q4,861.9256,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2023-Q1,2023,Q1,846.7061,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2023-Q2,2023,Q2,851.0786,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2023-Q3,2023,Q3,902.1378,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2023-Q4,2023,Q4,918.0775,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2024-Q1,2024,Q1,980.4845,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2024-Q2,2024,Q2,989.5945,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2024-Q3,2024,Q3,967.3976,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2024-Q4,2024,Q4,969.5234,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2025-Q1,2025,Q1,943.079,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2025-Q2,2025,Q2,969.7639,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2025-Q3,2025,Q3,975.355,Normal value,False
Employed population by age groups,TUR,Türkiye,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2025-Q4,2025,Q4,954.8022,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2016-Q1,2016,Q1,10.9,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2016-Q2,2016,Q2,9.8,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2016-Q3,2016,Q3,10.3,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2016-Q4,2016,Q4,11.0,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2017-Q1,2017,Q1,10.8,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2017-Q2,2017,Q2,10.6,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2017-Q3,2017,Q3,12.1,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2017-Q4,2017,Q4,12.3,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2018-Q1,2018,Q1,12.1,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2018-Q2,2018,Q2,12.3,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2018-Q3,2018,Q3,12.3,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2018-Q4,2018,Q4,12.6,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2019-Q1,2019,Q1,13.7,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2019-Q2,2019,Q2,13.0,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2019-Q3,2019,Q3,13.2,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2019-Q4,2019,Q4,13.6,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2020-Q1,2020,Q1,14.6,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2020-Q2,2020,Q2,15.1,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2020-Q3,2020,Q3,15.6,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2020-Q4,2020,Q4,15.3,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2021-Q1,2021,Q1,16.8,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2021-Q2,2021,Q2,16.3,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2021-Q3,2021,Q3,15.0,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2021-Q4,2021,Q4,15.4,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2022-Q1,2022,Q1,15.3,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2022-Q2,2022,Q2,15.3,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2022-Q3,2022,Q3,13.7,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2022-Q4,2022,Q4,14.0,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2023-Q1,2023,Q1,16.0,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2023-Q2,2023,Q2,16.2,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2023-Q3,2023,Q3,16.8,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2023-Q4,2023,Q4,17.5,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2024-Q1,2024,Q1,18.3,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2024-Q2,2024,Q2,18.9,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2024-Q3,2024,Q3,19.0,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2024-Q4,2024,Q4,17.3,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2025-Q1,2025,Q1,17.8,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2025-Q2,2025,Q2,18.2,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2025-Q3,2025,Q3,17.0,Normal value,False
Employed population by age groups,LUX,Luxembourg,Employment,Persons,Calendar and seasonally adjusted,Female,From 55 to 64 years,Quarterly,2025-Q4,2025,Q4,16.6,Normal value,False
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2016-Q1,2016,Q1,18364.16,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2016-Q2,2016,Q2,18380.33,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2016-Q3,2016,Q3,18486.31,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2016-Q4,2016,Q4,18556.2,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2017-Q1,2017,Q1,18501.43,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2017-Q2,2017,Q2,18555.81,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2017-Q3,2017,Q3,18587.42,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2017-Q4,2017,Q4,18591.34,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2018-Q1,2018,Q1,18602.59,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2018-Q2,2018,Q2,18584.56,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2018-Q3,2018,Q3,18668.56,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2018-Q4,2018,Q4,18651.29,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2019-Q1,2019,Q1,18810.21,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2019-Q2,2019,Q2,18797.86,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2019-Q3,2019,Q3,18842.74,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2019-Q4,2019,Q4,18846.19,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2020-Q1,2020,Q1,18580.67,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2020-Q2,2020,Q2,18470.0,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2020-Q3,2020,Q3,18311.96,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2020-Q4,2020,Q4,18315.37,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2021-Q1,2021,Q1,18359.09,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2021-Q2,2021,Q2,18486.83,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2021-Q3,2021,Q3,18711.94,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2021-Q4,2021,Q4,18795.84,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2022-Q1,2022,Q1,18882.52,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2022-Q2,2022,Q2,19030.75,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2022-Q3,2022,Q3,19055.81,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2022-Q4,2022,Q4,19163.22,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2023-Q1,2023,Q1,19210.52,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2023-Q2,2023,Q2,19238.22,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2023-Q3,2023,Q3,19244.08,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2023-Q4,2023,Q4,19245.38,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2024-Q1,2024,Q1,19236.12,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2024-Q2,2024,Q2,19281.08,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2024-Q3,2024,Q3,19304.3,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2024-Q4,2024,Q4,19360.9,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2025-Q1,2025,Q1,19355.59,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2025-Q2,2025,Q2,19333.21,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2025-Q3,2025,Q3,19284.67,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Female,From 15 to 64 years,Quarterly,2025-Q4,2025,Q4,19267.83,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2016-Q1,2016,Q1,39265.21,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2016-Q2,2016,Q2,39260.98,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2016-Q3,2016,Q3,39469.97,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2016-Q4,2016,Q4,39553.84,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2017-Q1,2017,Q1,39475.88,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2017-Q2,2017,Q2,39594.07,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2017-Q3,2017,Q3,39807.54,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2017-Q4,2017,Q4,39655.51,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2018-Q1,2018,Q1,39678.5,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2018-Q2,2018,Q2,39637.47,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2018-Q3,2018,Q3,39776.42,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2018-Q4,2018,Q4,39742.61,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2019-Q1,2019,Q1,40002.93,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2019-Q2,2019,Q2,39982.61,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2019-Q3,2019,Q3,39996.08,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2019-Q4,2019,Q4,40251.39,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2020-Q1,2020,Q1,39362.98,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2020-Q2,2020,Q2,39115.85,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2020-Q3,2020,Q3,38970.32,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2020-Q4,2020,Q4,38995.85,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2021-Q1,2021,Q1,39063.57,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2021-Q2,2021,Q2,39367.31,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2021-Q3,2021,Q3,39771.2,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2021-Q4,2021,Q4,39809.22,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2022-Q1,2022,Q1,40065.87,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2022-Q2,2022,Q2,40435.7,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2022-Q3,2022,Q3,40468.14,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2022-Q4,2022,Q4,40636.89,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2023-Q1,2023,Q1,40797.61,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2023-Q2,2023,Q2,40822.64,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2023-Q3,2023,Q3,40815.05,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2023-Q4,2023,Q4,40828.9,Estimated value,True
Employed population by age groups,DEU,Germany,Employment,Persons,Calendar and seasonally adjusted,Total,From 15 to 64 years,Quarterly,2024-Q1,2024,Q1,40818.22,Estimated value,True
